state,date,confirmed,deaths,recovered,confirmed.log,deaths.log
West Virginia,2020-03-31,162,1,-Inf,2.2095150145426308,0
West Virginia,2020-04-01,191,1,-Inf,2.2810333672477277,0
West Virginia,2020-04-02,216,2,-Inf,2.3344537511509307,0.3010299956639812
West Virginia,2020-04-03,237,2,-Inf,2.374748346010104,0.3010299956639812
West Virginia,2020-04-04,282,2,-Inf,2.450249108319361,0.3010299956639812
West Virginia,2020-04-05,324,3,-Inf,2.510545010206612,0.47712125471966244
West Virginia,2020-04-06,345,4,-Inf,2.537819095073274,0.6020599913279624
West Virginia,2020-04-07,412,4,-Inf,2.6148972160331345,0.6020599913279624
West Virginia,2020-04-08,483,4,-Inf,2.683947130751512,0.6020599913279624
Wisconsin,2020-03-10,3,0,0,0.47712125471966244,-Inf
Wisconsin,2020-03-11,6,0,0,0.7781512503836436,-Inf
Wisconsin,2020-03-12,8,0,0,0.9030899869919435,-Inf
Wisconsin,2020-03-13,19,0,0,1.2787536009528289,-Inf
Wisconsin,2020-03-14,27,0,0,1.4313637641589874,-Inf
Wisconsin,2020-03-15,32,0,0,1.505149978319906,-Inf
Wisconsin,2020-03-16,47,0,0,1.6720978579357175,-Inf
Wisconsin,2020-03-17,72,0,0,1.8573324964312685,-Inf
Wisconsin,2020-03-18,92,0,-Inf,1.9637878273455553,-Inf
Wisconsin,2020-03-19,159,0,-Inf,2.2013971243204513,-Inf
Wisconsin,2020-03-20,207,3,-Inf,2.315970345456918,0.47712125471966244
Wisconsin,2020-03-21,282,4,-Inf,2.450249108319361,0.6020599913279624
Wisconsin,2020-03-22,381,4,-Inf,2.5809249756756194,0.6020599913279624
Wisconsin,2020-03-23,425,5,-Inf,2.6283889300503116,0.6989700043360189
Wisconsin,2020-03-24,481,5,-Inf,2.682145076373832,0.6989700043360189
Wisconsin,2020-03-25,621,7,-Inf,2.79309160017658,0.8450980400142568
Wisconsin,2020-03-26,728,10,-Inf,2.862131379313037,1
Wisconsin,2020-03-27,926,14,-Inf,2.9666109866819346,1.146128035678238
Wisconsin,2020-03-28,1055,17,-Inf,3.0232524596337114,1.2304489213782739
Wisconsin,2020-03-29,1164,18,-Inf,3.06595298031387,1.255272505103306
Wisconsin,2020-03-30,1230,20,-Inf,3.089905111439398,1.3010299956639813
Wisconsin,2020-03-31,1412,25,-Inf,3.149834696715785,1.3979400086720377
Wisconsin,2020-04-01,1556,27,-Inf,3.1920095926536702,1.4313637641589874
Wisconsin,2020-04-02,1748,38,-Inf,3.2425414282983844,1.5797835966168101
Wisconsin,2020-04-03,2012,51,-Inf,3.30362797638389,1.7075701760979363
Wisconsin,2020-04-04,2030,54,-Inf,3.307496037913213,1.7323937598229686
Wisconsin,2020-04-05,2320,74,-Inf,3.3654879848909,1.8692317197309762
Wisconsin,2020-04-06,2449,78,-Inf,3.388988785124714,1.8920946026904804
Wisconsin,2020-04-07,2578,92,-Inf,3.4112829130173843,1.9637878273455553
Wisconsin,2020-04-08,2710,100,-Inf,3.432969290874406,2
Wyoming,2020-03-10,0,0,-Inf,-Inf,-Inf
Wyoming,2020-03-11,0,0,-Inf,-Inf,-Inf
Wyoming,2020-03-12,1,0,-Inf,0,-Inf
Wyoming,2020-03-13,1,0,-Inf,0,-Inf
Wyoming,2020-03-14,2,0,-Inf,0.3010299956639812,-Inf
Wyoming,2020-03-15,3,0,-Inf,0.47712125471966244,-Inf
Wyoming,2020-03-16,3,0,-Inf,0.47712125471966244,-Inf
Wyoming,2020-03-17,11,0,-Inf,1.041392685158225,-Inf
Wyoming,2020-03-18,15,0,-Inf,1.1760912590556813,-Inf
Wyoming,2020-03-19,18,0,-Inf,1.255272505103306,-Inf
Wyoming,2020-03-20,19,0,-Inf,1.2787536009528289,-Inf
Wyoming,2020-03-21,23,0,-Inf,1.3617278360175928,-Inf
Wyoming,2020-03-22,26,0,-Inf,1.414973347970818,-Inf
Wyoming,2020-03-23,26,0,-Inf,1.414973347970818,-Inf
Wyoming,2020-03-24,29,0,-Inf,1.462397997898956,-Inf
Wyoming,2020-03-25,44,0,-Inf,1.6434526764861874,-Inf
Wyoming,2020-03-26,53,0,-Inf,1.7242758696007892,-Inf
Wyoming,2020-03-27,70,0,-Inf,1.845098040014257,-Inf
Wyoming,2020-03-28,82,0,-Inf,1.9138138523837167,-Inf
Wyoming,2020-03-29,86,0,-Inf,1.9344984512435677,-Inf
Wyoming,2020-03-30,94,0,-Inf,1.9731278535996986,-Inf
Wyoming,2020-03-31,109,0,-Inf,2.037426497940624,-Inf
Wyoming,2020-04-01,130,0,-Inf,2.113943352306837,-Inf
Wyoming,2020-04-02,150,0,-Inf,2.1760912590556813,-Inf
Wyoming,2020-04-03,162,0,-Inf,2.2095150145426308,-Inf
Wyoming,2020-04-04,187,0,-Inf,2.271841606536499,-Inf
Wyoming,2020-04-05,197,0,-Inf,2.294466226161593,-Inf
Wyoming,2020-04-06,210,0,-Inf,2.322219294733919,-Inf
Wyoming,2020-04-07,216,0,-Inf,2.3344537511509307,-Inf
Wyoming,2020-04-08,221,0,-Inf,2.3443922736851106,-Inf
